imdb_title_id,ordering,imdb_name_id,category,job,characters
tt0010879,4,nm0132955,actor,,"[""Mark Drake""]"
tt0010879,5,nm0281808,director,,
tt0010879,6,nm0313888,writer,scenario,
tt0010879,7,nm0568915,cinematographer,,
tt0010879,8,nm0861665,cinematographer,,
tt0010890,1,nm0212912,actress,,"[""Mary Stevens""]"
tt0010890,2,nm0687031,actor,,"[""Kent Mortimer""]"
tt0010890,3,nm0151606,actor,,"[""Stoop Connors""]"
tt0010890,4,nm0014894,actor,,"[""Fadem""]"
tt0010890,5,nm0115218,director,,
tt0010890,6,nm0132450,writer,"story ""The Moth""",
tt0010890,7,nm0309567,writer,writer,
tt0010890,8,nm0950150,writer,scenario,
tt0010890,9,nm0331456,cinematographer,,
tt0010890,10,nm0040090,actress,,"[""Adele Hoyt""]"
tt0010925,1,nm0114968,actor,,"[""Captain Bob White""]"
tt0010925,2,nm0827509,actor,,"[""Kaiser Bill""]"
tt0010925,3,nm0820461,actor,,"[""The Crown Prince Freddy""]"
tt0010925,4,nm0729991,actor,,"[""Von Hindenburg""]"
tt0010925,5,nm0428059,director,,
tt0010925,6,nm0784407,writer,story,
tt0010925,7,nm0413164,cinematographer,,
tt0010925,8,nm0516977,cinematographer,,
tt0010925,9,nm0857118,actress,,"[""The Kaiserin""]"
tt0010925,10,nm0696679,actress,,"[""A Daughter of Belgium""]"
tt0010953,1,nm0417837,actor,,"[""Robert Herne""]"
tt0010953,2,nm0332024,actor,,"[""Algol""]"
tt0010953,3,nm0772300,actor,,"[""Peter Hell""]"
tt0010953,4,nm0707765,actress,,"[""Maria Obal""]"
tt0010953,5,nm0921244,director,,
tt0010953,6,nm0107200,writer,,
tt0010953,7,nm0462762,writer,,
tt0010953,8,nm1709549,composer,,
tt0010953,9,nm8071732,composer,,
tt0010953,10,nm0333175,cinematographer,,
tt0010962,1,nm0691995,actress,,"[""Anna Boleyn""]"
tt0010962,2,nm0417837,actor,,"[""Henry VIII""]"
tt0010962,3,nm0367111,actor,,"[""Sir Henry Norris""]"
tt0010962,4,nm0366603,actor,,"[""Duke of Norfolk""]"
tt0010962,5,nm0523932,director,,
tt0010962,6,nm0266183,writer,,
tt0010962,7,nm0473134,writer,,
tt0010962,8,nm0433638,composer,,
tt0010962,9,nm0485134,composer,,
tt0010962,10,nm1258682,composer,,
tt0010964,1,nm0203836,actress,,"[""April Poole""]"
tt0010964,2,nm0551025,actress,,"[""Lady Diana Mannister""]"
tt0010964,3,nm0216472,actress,,"[""Mrs. Stanislaw""]"
tt0010964,4,nm0838838,actress,,"[""Olive Connal""]"
tt0010964,5,nm0502752,director,,
tt0010964,6,nm0413248,writer,,
tt0010964,7,nm0830868,writer,story,
tt0010964,8,nm0005874,cinematographer,,
tt0010964,9,nm0853604,actor,,"[""Kerry Sarle""]"
tt0010964,10,nm0290962,actor,,"[""Ronald Kenna""]"
tt0010969,1,nm0029671,actor,,"[""Capt. Morhange""]"
tt0010969,2,nm0621051,actress,,"[""Queen Antinea""]"
tt0010969,3,nm0577476,actor,,"[""Lt. de Saint-Avit""]"
tt0010969,4,nm0409948,actress,,"[""Tanit-Zerga""]"
tt0010969,5,nm0275494,director,,
tt0010969,6,nm0072315,writer,novel,
tt0010969,7,nm0041306,producer,producer,
tt0010969,8,nm0420636,composer,,
tt0010969,9,nm0605593,cinematographer,,
tt0010969,10,nm0606322,cinematographer,,
tt0011000,1,nm0632898,actor,,"[""Satan"",""The Grand Inquisitor"",""Erneste""]"
tt0011000,2,nm0388713,actor,,"[""Jesus (first sequence)""]"
tt0011000,3,nm0856745,actor,,"[""Judas (first sequence)""]"
tt0011000,4,nm0375250,actor,,"[""Don Gomez de Castro (second sequence)""]"
tt0011000,5,nm0003433,director,,
tt0011000,6,nm0406094,writer,scenario by,
tt0011000,7,nm0179740,writer,from a novel by,
tt0011000,8,nm0137458,composer,,
tt0011000,9,nm0833316,actress,,"[""Isabel - Castro's Daughter (second sequence)""]"
tt0011000,10,nm0583207,actor,,"[""Don Fernandez (second sequence)""]"
tt0011130,1,nm0000858,actor,,"[""Dr. Henry Jekyll"",""Mr. Edward Hyde""]"
tt0011130,2,nm0543806,actress,,"[""Millicent Carewe""]"
tt0011130,3,nm0403582,actor,,"[""Sir George Carewe""]"
tt0011130,4,nm0485274,actor,,"[""Dr. Lanyon""]"
tt0011130,5,nm0731910,director,,
tt0011130,6,nm0829044,writer,by,
tt0011130,7,nm0073238,writer,scenario,
tt0011130,8,nm0838370,writer,play,
tt0011130,9,nm0928492,writer,novel The Picture of Dorian Gray,
tt0011130,10,nm0005818,cinematographer,,
tt0011157,1,nm0212333,actor,,"[""Professor Leo Charpentier""]"
tt0011157,2,nm0854189,actress,,"[""Irene Charpentier, the Professor's Wife""]"
tt0011157,3,nm0596417,actress,,"[""Marthe, Leo's Niece""]"
tt0011157,4,nm0481226,actress,,"[""Irene's Mother""]"
tt0011157,5,nm0830249,director,,
tt0011157,6,nm0378772,writer,"play ""A Kék róka""",
tt0011157,7,nm0596410,writer,screenplay,
tt0011157,8,nm0635245,writer,screenplay,
tt0011157,9,nm0415403,cinematographer,,
tt0011173,1,nm0003550,actress,,"[""Anne 'Fante-Anne'""]"
tt0011173,2,nm0878474,actor,,"[""Jon Sandbakken, en husmann""]"
tt0011173,3,nm0115824,actress,,"[""Kona på gården""]"
tt0011173,4,nm0878484,actor,,"[""Haldor, hennes sønn""]"
tt0011173,5,nm0106950,director,,
tt0011173,6,nm0418114,writer,novel,
tt0011173,7,nm2280656,composer,,
tt0011173,8,nm0632122,cinematographer,,
tt0011173,9,nm0616934,actress,,"[""Annes mor""]"
tt0011173,10,nm0804426,actress,,"[""Jons mor""]"
tt0011193,1,nm0859310,actress,,"[""Genevieve 'Ginger' King""]"
tt0011193,2,nm0922837,actor,,"[""Bill Forbes""]"
tt0011193,3,nm0137386,actor,,"[""Richard Channing""]"
tt0011193,4,nm0177330,actor,,"[""Sen. King - Ginger's Father""]"
tt0011193,5,nm0189076,director,,
tt0011193,6,nm0547966,writer,screenplay,
tt0011193,7,nm0001896,cinematographer,,
tt0011193,8,nm8193869,editor,,
tt0011193,9,nm0426718,actress,,"[""Hortense""]"
tt0011193,10,nm0396768,actor,,"[""Tom Morran - The Eel""]"
tt0011217,1,nm0299761,actor,,"[""Dr. Eigil Börne""]"
tt0011217,2,nm0603803,actress,,"[""Helene""]"
tt0011217,3,nm0891998,actor,,"[""Der Maler""]"
tt0011217,4,nm0116801,actress,,"[""Lily""]"
tt0011217,5,nm0003638,director,,
tt0011217,6,nm0088618,writer,"screenplay ""Der Sieger""",
tt0011217,7,nm0562346,writer,,
tt0011217,8,nm1251519,producer,producer,
tt0011217,9,nm0527617,cinematographer,,
tt0011217,10,nm0687223,actress,,
tt0011221,1,nm0027992,actress,,"[""Genuine""]"
tt0011221,2,nm0903145,actor,,"[""Florian""]"
tt0011221,3,nm0343069,actor,,"[""Lord Melo""]"
tt0011221,4,nm0667310,actor,,"[""Percy Melo""]"
tt0011221,5,nm0927468,director,,
tt0011221,6,nm0562346,writer,,
tt0011221,7,nm0690143,producer,producer,
tt0011221,8,nm0005736,cinematographer,,
tt0011221,9,nm0995701,production_designer,,
tt0011221,10,nm0994233,production_designer,,
tt0011237,1,nm0917467,actor,,"[""Der Golem"",""The Golem""]"
tt0011237,2,nm0826210,actor,,"[""Der Rabbi Löw"",""Rabbi Loew""]"
tt0011237,3,nm0222074,actor,,"[""Der Rabbi Famulus"",""The Rabbi's Famulus""]"
tt0011237,4,nm0758802,actress,,"[""Miriam, des Rabbi Tochter"",""Miriam, the Rabbi's Daughter""]"
tt0011237,5,nm0091380,director,,
tt0011237,6,nm0301961,writer,,
tt0011237,7,nm0203452,producer,producer,
tt0011237,8,nm0485134,composer,,
tt0011237,9,nm10670231,composer,,
tt0011237,10,nm0006272,composer,,
tt0011267,1,nm0751899,actor,,"[""Babe""]"
tt0011267,2,nm2810135,actress,,"[""Mildred Tobin""]"
tt0011267,3,nm0790704,actor,,"[""Harry Knight""]"
tt0011267,4,nm0781254,actress,,"[""Babe's Mother""]"
tt0011267,5,nm0934749,director,,
tt0011267,6,nm0046324,writer,titles,
tt0011267,7,nm0114991,writer,story,
tt0011267,8,nm0790361,producer,producer,
tt0011267,9,nm0950674,producer,producer,
tt0011267,10,nm1988238,composer,,
tt0011294,1,nm0217144,actress,,"[""Marthe - la jeune soeur de Griet qui aide sur la péniche""]"
tt0011294,2,nm0017310,actor,,"[""Michel - le nouveau pilote de la péniche""]"
tt0011294,3,nm0712416,actor,,"[""Pierre Van Groot - le patron batelier""]"
tt0011294,4,nm1334895,actress,,"[""Griet Van Groot - la femme de Pierre qui le seconde avec Griet""]"
tt0011294,5,nm0031134,director,,
tt0011294,6,nm0173213,writer,narrative script: 1984,
tt0011294,7,nm3561683,writer,screenplay,
tt0011294,8,nm0005662,cinematographer,,
tt0011294,9,nm0929714,editor,,
tt0011302,1,nm0146019,actor,,"[""Michel - le fils d'un honnête pêcheur qui tourne mal""]"
tt0011302,2,nm0439452,actor,,"[""Nolff - un rude pêcheur breton""]"
tt0011302,3,nm0000964,actor,,"[""Guenn la Taupe - le mauvais génie de Michel""]"
tt0011302,4,nm0405742,actor,,"[""Le protecteur""]"
tt0011302,5,nm0478303,director,,
tt0011302,6,nm0051304,writer,"novel ""Un drame au bord de la mer""",
tt0011302,7,nm0524138,cinematographer,,
tt0011302,8,nm0002193,production_designer,,
tt0011302,9,nm0307872,production_designer,,
tt0011317,1,nm0321934,actor,,"[""Leon Kantor (adult)""]"
tt0011317,2,nm0330653,actress,,"[""Mama Kantor""]"
tt0011317,3,nm0747884,actress,,"[""Gina Berg (formerly Minnie Ginsberg)""]"
tt0011317,4,nm0203300,actor,,"[""Abraham Kantor""]"
tt0011317,5,nm0097648,director,,
tt0011317,6,nm0403595,writer,story,
tt0011317,7,nm0495461,writer,,
tt0011317,8,nm0547966,writer,scenario,
tt0011317,9,nm0913084,cinematographer,,
tt0011317,10,nm0175050,actor,,"[""Leon Kantor (child)""]"
tt0011344,1,nm0877548,actor,,"[""Peter Lane""]"
tt0011344,2,nm0865178,actor,,"[""'Booge'""]"
tt0011344,3,nm0447069,actor,,"[""'Buddy'""]"
tt0011344,4,nm0548987,actor,,"[""Rasmer Briggles""]"
tt0011344,5,nm0896542,director,,
tt0011344,6,nm0124909,writer,novel,
tt0011344,7,nm0662701,writer,scenario,
tt0011344,8,nm0005806,cinematographer,,
tt0011344,9,nm0500361,actress,,"[""Widow Potter""]"
tt0011344,10,nm0180981,actor,,"[""George Rapp""]"
tt0011358,1,nm0427659,actor,,"[""Bim""]"
tt0011358,2,nm0272450,actress,,"[""Mary Bruce""]"
tt0011358,3,nm0831891,actor,,"[""Bill""]"
tt0011358,4,nm0497200,actor,,"[""Sheriff""]"
tt0011358,5,nm0000406,director,,
tt0011358,6,nm0002209,writer,story,
tt0011358,7,nm0774539,writer,scenario,
tt0011358,8,nm0774087,cinematographer,,
tt0011358,9,nm0118701,actor,,"[""Harvey Cahill""]"
tt0011358,10,nm0601194,actress,,"[""Mrs. Stone""]"
tt0011369,1,nm0340088,actor,,"[""Wolfrat Polzer""]"
tt0011369,2,nm1576164,actress,,"[""Gittli""]"
tt0011369,3,nm1488840,actress,,"[""Sepha""]"
tt0011369,4,nm0198165,actor,,"[""Probst Heinrich von Inzing""]"
tt0011369,5,nm0652302,director,,
tt0011369,6,nm0304328,writer,novel,
tt0011369,7,nm0005832,cinematographer,,
tt0011369,8,nm0311812,actor,,"[""Klosterjäger Haymo""]"
tt0011369,9,nm0775549,actor,,"[""Pater Desertus - Graf Dietwald""]"
tt0011369,10,nm2784911,actor,,"[""Klostervogt""]"
tt0011370,1,nm0841061,actor,,"[""Count Starschensky""]"
tt0011370,2,nm0854189,actress,,"[""Elga""]"
tt0011370,3,nm0526234,actor,,"[""Oginsky""]"
tt0011370,4,nm0085007,actress,,"[""Dortka""]"
tt0011370,5,nm0803705,director,,
tt0011370,6,nm0342060,writer,novel,
tt0011370,7,nm0415403,cinematographer,,
tt0011370,8,nm0280759,actor,,"[""Friar""]"
tt0011370,9,nm0632163,actor,,"[""Friar""]"
tt0011370,10,nm0638827,actor,,"[""Servant""]"
tt0011371,1,nm0691995,actress,,"[""Liesel, seine ältere Tochter & Gretel, seine jüngere Tochter""]"
tt0011371,2,nm0417837,actor,,"[""Peter Xaver""]"
tt0011371,3,nm0862816,actor,,"[""Mathias Kohlhiesel, Wirt des 'Dorfkruges'""]"
tt0011371,4,nm0903194,actor,,"[""Paul Seppl""]"
tt0011371,5,nm0523932,director,,
tt0011371,6,nm0473134,writer,,
tt0011371,7,nm0956802,composer,,
tt0011371,8,nm0005882,cinematographer,,
tt0011371,9,nm0695115,actor,,"[""Der Handelsmann""]"
tt0011387,1,nm0000891,actor,,"[""Magua""]"
tt0011387,2,nm0066024,actress,,"[""Cora Munro""]"
tt0011387,3,nm0741182,actor,,"[""Uncas""]"
tt0011387,4,nm0355829,actress,,"[""Alice Munro""]"
tt0011387,5,nm0113284,director,,
tt0011387,6,nm0869665,director,,
tt0011387,7,nm0178126,writer,novel,
tt0011387,8,nm0227062,writer,scenario,
tt0011387,9,nm0442996,composer,,
tt0011387,10,nm1266538,composer,,
tt0011414,1,nm0848226,actress,,"[""Babs""]"
tt0011414,2,nm0356568,actor,,"[""Jim Winthrop""]"
tt0011414,3,nm0524803,actor,,"[""Mr. Hardcastle""]"
tt0011414,4,nm0848231,actress,,"[""Dorcas Winthrop""]"
tt0011414,5,nm0456634,director,,
tt0011414,6,nm0256221,writer,,
tt0011414,7,nm0002616,writer,,
tt0011414,8,nm0005784,cinematographer,,
tt0011415,1,nm0218781,actress,,"[""Stella Bevan""]"
tt0011415,2,nm0001932,actor,,"[""Bruce Sanders""]"
tt0011415,3,nm0534255,actor,,"[""Thomas Bevan""]"
tt0011415,4,nm0709856,actor,,"[""Matthew Crane""]"
tt0011415,5,nm0000428,director,,
tt0011415,6,nm0830744,writer,"story ""The Black Beach""",
tt0011415,7,nm0020892,cinematographer,,
tt0011415,8,nm0005658,cinematographer,,
tt0011415,9,nm0808571,editor,,
tt0011439,1,nm0001196,actor,,"[""Don Diego Vega"",""Señor Zorro""]"
tt0011439,2,nm0209323,actress,,"[""Lolita Pulido""]"
tt0011439,3,nm0571770,actor,,"[""Capt. Juan Ramon""]"
tt0011439,4,nm0001935,actor,,"[""Sgt. Pedro Gonzales""]"
tt0011439,5,nm0629243,director,,
tt0011439,6,nm0191547,writer,"based on the story by: ""The Curse of Capistrano"" published in ""All-Story Weekly""",
tt0011439,7,nm1491939,writer,scenario,
tt0011439,8,nm0675356,composer,,
tt0011439,9,nm0568915,cinematographer,,
tt0011439,10,nm0861665,cinematographer,,
tt0011440,1,nm0753185,actor,,"[""Isak""]"
tt0011440,2,nm0526192,actress,,"[""Inger""]"
tt0011440,3,nm0923198,actress,,"[""Oline""]"
tt0011440,4,nm0814027,actor,,"[""Geissler, lensmannen""]"
tt0011440,5,nm0359105,writer,novel,
tt0011440,6,nm0357165,composer,,
tt0011440,7,nm0774256,cinematographer,,
tt0011440,8,nm0814028,actress,,"[""Barbro""]"
tt0011440,9,nm0084841,actress,,"[""Elesius, en ung bonde""]"
tt0011440,10,nm0073680,actor,,"[""Brede Olsen, en bondegutt""]"
tt0011474,1,nm0001196,actor,,"[""Richard Marshall III"",""Richard Marshall IV"",""Richard Marshall V""]"
tt0011474,2,nm0719541,actress,,"[""Virginia Hale""]"
tt0011474,3,nm0000891,actor,,"[""Henry von Holkar""]"
tt0011474,4,nm0122829,actor,,"[""Samuel Levinski""]"
tt0011474,5,nm0281808,director,,
tt0011474,6,nm0313888,writer,scenario editor,
tt0011474,7,nm0569805,writer,story,
tt0011474,8,nm0568915,cinematographer,,
tt0011474,9,nm0861665,cinematographer,,
tt0011513,1,nm0151606,actor,,"[""Raoul Challoner""]"
tt0011513,2,nm0832011,actor,,"[""Cpl. O'Connor""]"
tt0011513,3,nm0532047,actor,,"[""Duncan McDougall""]"
tt0011513,4,nm0014894,actor,,"[""Old Roland""]"
tt0011513,5,nm0366689,director,,
tt0011513,6,nm0193617,writer,novel,
tt0011513,7,nm0730018,producer,producer,
tt0011513,8,nm0341395,cinematographer,,
tt0011588,1,nm0681933,actress,,"[""Pollyanna Whittier""]"
tt0011588,2,nm0417017,actor,,"[""Rev. John Whittier""]"
tt0011588,3,nm0341554,actress,,"[""Aunt Polly""]"
tt0011588,4,nm0248890,actress,,"[""Nancy Thing""]"
tt0011588,5,nm0694260,director,,
tt0011588,6,nm0692108,writer,based on the book by,
tt0011588,7,nm0193693,writer,based on: the 4-act comedy by,
tt0011588,8,nm0547966,writer,adaptation,
tt0011588,9,nm0003546,cinematographer,,
tt0011588,10,nm0077320,actor,,"[""Old Tom""]"
tt0011607,1,nm0137320,actress,,"[""Dame Margarete""]"
tt0011607,2,nm0753885,actor,,"[""Sofren Ivarson""]"
tt0011607,3,nm0022011,actress,,"[""Mari - His Sweetheart""]"
tt0011607,4,nm0042014,actor,,"[""First Candidate""]"
tt0011607,5,nm0003433,director,,
tt0011607,6,nm0418114,writer,after a story by,
tt0011607,7,nm0774256,cinematographer,,
tt0011607,8,nm0375838,actor,,"[""The Gardener""]"
tt0011607,9,nm0630927,actress,,"[""Gunvor""]"
tt0011607,10,nm0862321,actor,,"[""The Beadle""]"
tt0011623,1,nm0203836,actress,,"[""Stephanie Cleland""]"
tt0011623,2,nm0445516,actor,,"[""Jim Cleland""]"
tt0011623,3,nm0085877,actor,,"[""Oswald Grismer""]"
tt0011623,4,nm0485274,actor,,"[""John Cleland""]"
tt0011623,5,nm0195950,director,,
tt0011623,6,nm0502752,director,,
tt0011623,7,nm0150432,writer,novel,
tt0011623,8,nm0547966,writer,,
tt0011623,9,nm1529472,composer,,
tt0011623,10,nm0005874,cinematographer,,
tt0011641,1,nm0226879,actress,,"[""Julia""]"
tt0011641,2,nm0266254,actor,,"[""Paris""]"
tt0011641,3,nm0903194,actor,,"[""Romeo""]"
tt0011641,4,nm0862816,actor,,"[""Bauer""]"
tt0011641,5,nm0523932,director,,
tt0011641,6,nm0473134,writer,screenplay,
tt0011641,7,nm1857137,producer,producer,
tt0011641,8,nm1857153,producer,producer,
tt0011641,9,nm0005882,cinematographer,,
tt0011647,1,nm0000779,actor,,"[""Sheriff Slim Hoover""]"
tt0011647,2,nm0779530,actress,,"[""Echo Allen""]"
tt0011647,3,nm0191899,actor,,"[""Dick Lane""]"
tt0011647,4,nm0286379,actor,,"[""Jack Payson""]"
tt0011647,5,nm0577654,director,,
tt0011647,6,nm0206389,writer,"play ""The Round Up""",
tt0011647,7,nm1529472,composer,,
tt0011647,8,nm0675248,cinematographer,,
tt0011647,9,nm0009931,actress,,"[""Polly Hope""]"
tt0011647,10,nm0840042,actor,,"[""Bud Lane""]"
tt0011652,1,nm0423424,actor,,"[""Reverend Murray Hilton""]"
tt0011652,2,nm0095371,actress,,"[""Agnes Gates""]"
tt0011652,3,nm0175067,actor,,"[""Mr. Musgrave""]"
tt0011652,4,nm0018393,actor,,"[""Watson Flint""]"
tt0011652,5,nm0085133,director,,
tt0011652,6,nm0810367,director,,
tt0011652,7,nm0397167,writer,"original play ""The Henrietta""",
tt0011652,8,nm0544579,writer,"play ""The New Henrietta""",
tt0011652,9,nm0558923,writer,scenario,
tt0011652,10,nm0325444,producer,producer,
tt0011679,1,nm0322170,actress,,"[""Adrienne Renault""]"
tt0011679,2,nm0191899,actor,,"[""Dave Wallace""]"
tt0011679,3,nm3989506,actress,,"[""Daisy Henderson""]"
tt0011679,4,nm0824332,actress,,"[""Mrs. Overman""]"
tt0011679,5,nm0629243,director,,
tt0011679,6,nm0837989,writer,,
tt0011679,7,nm0713787,producer,producer,
tt0011679,8,nm1972946,composer,,
tt0011679,9,nm0836181,cinematographer,,
tt0011679,10,nm0228955,editor,,
tt0011716,1,nm0223296,actor,,"[""David Markely""]"
tt0011716,2,nm0841797,actress,,"[""Ruth Anderson""]"
tt0011716,3,nm0089524,actor,,"[""Jim Dirk""]"
tt0011716,4,nm0731623,actor,,"[""Luke Anderson""]"
tt0011716,5,nm0001124,director,,
tt0011716,6,nm0534221,writer,story,
tt0011716,7,nm0489690,producer,producer,
tt0011716,8,nm0835365,cinematographer,,
tt0011716,9,nm0005931,cinematographer,,
tt0011716,10,nm0061640,editor,,
tt0011723,1,nm0212234,actor,,"[""Kay Hoog""]"
tt0011723,2,nm0649916,actress,,"[""Lio Sha""]"
tt0011723,3,nm0313308,actor,,"[""The Master""]"
tt0011723,4,nm0504811,actor,,"[""John Terry, the King of Diamonds""]"
tt0011723,5,nm0000485,director,,
tt0011723,6,nm0690143,producer,producer,
tt0011723,7,nm0005713,cinematographer,,
tt0011723,8,nm0952885,actress,,"[""Ellen Terry""]"
tt0011723,9,nm0825990,actor,,"[""Kapitän des Diamantenschiffs""]"
tt0011723,10,nm0478151,actor,,"[""All-Hab-Mah""]"
tt0011741,1,nm0681933,actress,,"[""Amanda Afflick""]"
tt0011741,2,nm0042317,actor,,"[""Horace Greensmith""]"
tt0011741,3,nm0329467,actor,,"[""Benjamin Pillsbury Jones""]"
tt0011741,4,nm0227946,actress,,"[""Madame Jeanne Gallifilet Didier""]"
tt0011741,5,nm0227020,director,,
tt0011741,6,nm0950150,writer,scenario,
tt0011741,7,nm0117298,writer,"play ""Op O' Me Thumb""",
tt0011741,8,nm0271869,writer,"play ""Op O' Me Thumb""",
tt0011741,9,nm0640116,cinematographer,,
tt0011741,10,nm0003546,cinematographer,,
tt0011742,1,nm0523932,actor,,"[""Yeggar - the Hunchback""]"
tt0011742,2,nm0624470,actress,,"[""Yannaia - a Dancer""]"
tt0011742,3,nm0917467,actor,,"[""Der alte Scheich""]"
tt0011742,4,nm0368439,actress,,"[""Sumurun""]"
tt0011742,5,nm0275230,writer,pantomime,
tt0011742,6,nm0473134,writer,scenario,
tt0011742,7,nm1084225,writer,book,
tt0011742,8,nm0006130,composer,,
tt0011742,9,nm0390587,composer,,
tt0011742,10,nm0005882,cinematographer,,
tt0011753,1,nm0396378,actor,,"[""Harry Harper""]"
tt0011753,2,nm0104251,actor,,"[""Tom Starkey""]"
tt0011753,3,nm0497759,actress,,"[""Beverly West""]"
tt0011753,4,nm0853345,actor,,"[""Job Mourdant""]"
tt0011753,5,nm0190516,director,,
tt0011753,6,nm0716103,writer,by,
tt0011753,7,nm0340599,writer,by,
tt0011753,8,nm0940820,writer,adapted for the screen by,
tt0011753,9,nm0551236,cinematographer,,
tt0011753,10,nm0657874,actor,,"[""Guy Mourdant""]"
tt0011779,1,nm0366586,actor,,"[""Black Deering""]"
tt0011779,2,nm0632160,actress,,"[""Mary Brown""]"
tt0011779,3,nm0802309,actor,,"[""Tom Jordan""]"
tt0011779,4,nm0724586,actor,,"[""The Sheriff""]"
tt0011779,5,nm0385171,director,,
tt0011779,6,nm0005641,cinematographer,,
tt0011779,7,nm0832008,editor,,
tt0011779,8,nm0372202,actor,,"[""The Little Feller""]"
tt0011779,9,nm1287490,actor,,"[""Derring's Horse""]"
tt0011779,10,nm0666538,actor,,"[""Hank Simmons""]"
tt0011833,1,nm0222074,actor,,"[""Kassierer""]"
tt0011833,2,nm0603803,actress,,"[""Dame""]"
tt0011833,3,nm0046917,actress,,"[""Tochter"",""Bettlerin"",""Heilsarmee-Mädchen""]"
tt0011833,4,nm0508985,actor,,"[""Fatter Herr""]"
tt0011833,5,nm0552609,director,,
tt0011833,6,nm0433288,writer,,
tt0011833,7,nm0435150,writer,play,
tt0011833,8,nm1818632,composer,,
tt0011833,9,nm0389155,cinematographer,,
tt0011837,1,nm0562069,actress,,"[""Irmgard Vanderheit""]"
tt0011837,2,nm0549989,actor,,"[""Georg Vanderheit"",""John Vanderheit""]"
tt0011837,3,nm0459030,actor,,"[""Georgs Vetter Wil Brand""]"
tt0011837,4,nm0626520,actress,,"[""Irmgards Tochter""]"
tt0011837,5,nm0000485,director,,
tt0011837,6,nm0902376,writer,,
tt0011837,7,nm0562004,producer,producer,
tt0011837,8,nm0005869,cinematographer,,
tt0011837,9,nm0290951,actor,,
tt0011841,1,nm0001273,actress,,"[""Anna Moore""]"
tt0011841,2,nm0001932,actor,,"[""David Bartlett""]"
tt0011841,3,nm0484472,actress,,"[""Anna Moore's Mother""]"
tt0011841,4,nm0792514,actor,,"[""Lennox Sanderson""]"
tt0011841,5,nm0000428,director,,
tt0011841,6,nm0662461,writer,from the play by,
tt0011841,7,nm0103755,writer,play,
tt0011841,8,nm0342604,writer,elaborated by,
tt0011841,9,nm0446189,writer,scenario by,
tt0011865,1,nm0576762,actor,,"[""Robert Gordon""]"
tt0011865,2,nm0841797,actress,,"[""Beth Gordon""]"
tt0011865,3,nm0199841,actress,,"[""Sally Clark""]"
tt0011865,4,nm0467185,actor,,"[""Radinoff""]"
tt0011865,5,nm0001124,director,,
tt0011865,6,nm0697880,writer,scenario,
tt0011865,7,nm0210352,writer,story,
tt0011865,8,nm0184632,writer,scenario,
tt0011865,9,nm0005931,cinematographer,,
tt0011870,1,nm0695792,actress,,"[""Sylvia Landry""]"
tt0011870,2,nm0166224,actress,,"[""Alma Prichard""]"
tt0011870,3,nm0749281,actor,,"[""Conrad Drebert - Sylvia's Fiancé""]"
tt0011870,4,nm0155477,actor,,"[""Larry Prichard - Alma's Stepbrother""]"
tt0011870,5,nm0584778,director,,
tt0011870,6,nm0810349,actor,,"[""Philip Gentry - A Detective""]"
tt0011870,7,nm0524096,actor,,"[""Dr. V. Vivian""]"
tt0011870,8,nm0480448,actress,,"[""Mrs. Geraldine Stratton""]"
tt0011870,9,nm0263395,actress,,"[""Mrs. Elena Warwick""]"
tt0011870,10,nm0823284,actor,,"[""Jasper Landry""]"
tt0011904,1,nm0151606,actor,,"[""Farallone""]"
tt0011904,2,nm0431433,actress,,"[""Lilith""]"
tt0011904,3,nm0101071,actor,,"[""Forrest""]"
tt0011904,4,nm0456645,actor,,"[""Morgridge""]"
tt0011904,5,nm0941637,director,,
tt0011904,6,nm0606563,writer,by,
tt0011904,7,nm0927851,writer,scenario,
tt0011904,8,nm0534540,composer,,
tt0011904,9,nm0795042,cinematographer,,
tt0011904,10,nm0369058,actor,,"[""The Menace""]"
tt0011908,1,nm0511104,actor,,"[""Tarzan""]"
tt0011908,2,nm0521120,actress,,"[""Jane""]"
tt0011908,3,nm0671501,actor,,"[""Clayton""]"
tt0011908,4,nm0926386,actor,,"[""Rokoff""]"
tt0011908,5,nm0384616,director,,
tt0011908,6,nm0796657,director,,
tt0011908,7,nm0123194,writer,"novel ""The Return of Tarzan""",
tt0011908,8,nm0884265,writer,scenario,
tt0011908,9,nm0257877,writer,intertitles,
tt0011908,10,nm0919079,producer,producer,
tt0011909,1,nm0717468,actor,,"[""Anatol Spencer""]"
tt0011909,2,nm0841797,actress,,"[""Vivian Spencer - Anatol's Wife""]"
tt0011909,3,nm0370351,actress,,"[""Emilie Dixon""]"
tt0011909,4,nm0731623,actor,,"[""Gordon Bronson""]"
tt0011909,5,nm0001124,director,,
tt0011909,6,nm0774217,writer,suggested by play of the same name,
tt0011909,7,nm0534221,writer,by,
tt0011909,8,nm0003668,composer,,
tt0011909,9,nm0835365,cinematographer,,
tt0011909,10,nm0005931,cinematographer,,
tt0011948,1,nm0511729,actor,,"[""Max, the Fiancé""]"
tt0011948,2,nm0020258,actress,,"[""Mary, the Girl""]"
tt0011948,3,nm0710240,actress,,"[""Aunt Agatha""]"
tt0011948,4,nm0824330,actor,,"[""Archie""]"
tt0011948,5,nm0002355,cinematographer,,
tt0011948,6,nm0227946,actress,,"[""Madame Coralie""]"
tt0011948,7,nm0570434,actor,,"[""Mr. Madame Coralie""]"
